event_slug;event_name;date;city;country;sport;distance;official_url;completion_score;priority;missing_count;missing_fields;present_fields;has_detail_record;last_checked;verification_status
swb-bremen-marathon-2026;swb Bremen Marathon;13.09.2026;Bremen;Germany;Running;10 km / 21 km / 42 km;https://swb-marathon.com/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
frankische-schweiz-marathon-2026;Fränkische Schweiz Marathon;06.09.2026;Ebermannstadt;Germany;Running;10 km / 21 km / 42 km;https://www.fs-marathon.de/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
pfalzerwald-marathon-2026;Pfälzerwald Marathon;12.09.2026;Pirmasens;Germany;Running;21 km / 42 km;https://www.pfaelzerwald-marathon.de/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
wep-strom-lauf-2026;wep-Strom Lauf;13.09.2026;Hückelhoven;Germany;Running;5 km / 10 km / 21 km / 42 km;http://www.wepstrom-lauf.de/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
friedberger-halbmarathon-2026;Friedberger Halbmarathon;13.09.2026;Friedberg i.Bayern;Germany;Running;21 km;https://www.halbmarathon-friedberg.de/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
ebm-papst-marathon-2026;ebm-papst Marathon;13.09.2026;Niedernhall;Germany;Running;5 km / 10 km / 21 km / 42 km;https://www.ebmpapst-marathon.de/de/de/home.html;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
schweriner-funf-seen-lauf-2026;Schweriner Fünf-Seen-Lauf;04.07.2026;Schwerin;Germany;Running;5 km / 10 km / 15 km / 21 km;https://www.fuenf-seen-lauf.de/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
ahrathon-erlebnislauf-2026;Ahrathon Erlebnislauf;13.06.2026;Bad Neuenahr-Ahrweiler;Germany;Running;5 km / 12 km / 21 km / 42 km;https://ahrathon.de/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
schapener-volkslauf-2026;Schapener Volkslauf;06.09.2026;Braunschweig;Germany;Running;6 km / 10 km / 21 km;https://www.volkslauf-schapen.de/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
bodensee-marathon-2026;Bodensee Marathon;19.09.2026;Kressbronn;Germany;Running;10 km / 21 km / 42 km;https://www.bodensee-marathon.de/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
wachau-marathon-2026;Wachau Marathon;13.09.2026;Krems;Austria;Running;11 km / 21 km / 42 km;https://www.wachaumarathon.com/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
trail-marathon-heidelberg-2026;Trail Marathon Heidelberg;20.09.2026;Heidelberg;Germany;Ultramarathon;20 km / 30 km / 45 km;https://www.trailmarathon-heidelberg.de/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
brauereienlauf-2026;Brauereienlauf;19.09.2026;Litzendorf;Germany;Running;10 km / 21 km;https://brauereienlauf.de/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
sparkassen-kustenmarathon-2026;Sparkassen - Küstenmarathon;20.09.2026;Otterndorf;Germany;Running;5 km / 10 km / 25 km / 42 km;https://www.kuestenmarathon.de/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
altstadtlauf-salzwedel-2026;Altstadtlauf Salzwedel;20.09.2026;Salzwedel;Germany;Running;5 km / 10 km / 21 km;https://www.altstadtlauf-salzwedel.de/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
schuster-tegernseelauf-2026;Schuster Tegernseelauf;20.09.2026;Gmund am Tegernsee;Germany;Running;5 km / 10 km / 21 km;https://tegernseelauf.de/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
taubertal-100-2026;Taubertal 100;03.10.2026;Rothenburg ob der Tauber;Germany;Ultramarathon;50 km / 70 km / 100 km / 100 Miles;https://www.taubertal100.de/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;08.06.2026;registration_open
baden-marathon-karlsruhe-2026;Baden Marathon Karlsruhe;20.09.2026;Karlsruhe;Germany;Running;14 km / 21 km / 42 km;https://www.badenmarathon.de/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
einstein-marathon-2026;Einstein Marathon;27.09.2026;Ulm;Germany;Running;5 km / 10 km / 21 km / 42 km;https://einsteinmarathon.de/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
halbmarathon-altotting-2026;Halbmarathon Altötting;20.09.2026;Altötting;Germany;Running;6 km / 21 km;https://www.halbmarathon.de/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
schwarzwald-marathon-2026;Schwarzwald Marathon;10.10.2026;Bräunlingen;Germany;Running;5 km / 10 km / 21 km / 42 km;https://www.schwarzwaldmarathon.de/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
kaisermarathon-2026;Kaisermarathon;10.10.2026;Söll;Austria;Running;42 km;https://www.tourdetirol.com/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
karntner-marathon-2026;Kärntner Marathon;27.09.2026;Feldkirchen;Austria;Ultramarathon;11 km / 21 km / 42 km / 50 km;https://internationaler-kaernten-marathon.at/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
fulda-marathon-2026;Fulda Marathon;06.09.2026;Fulda;Germany;Running;5 km / 10 km / 21 km;https://fulda-marathon.de/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
eindhoven-marathon-2026;Eindhoven Marathon;11.10.2026;Eindhoven;Netherlands;Running;5 km / 10 km / 21 km / 42 km;https://asmlmarathoneindhoven.nl/en/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
graz-marathon-2026;Graz Marathon;11.10.2026;Graz;Austria;Running;10 km / 21 km / 42 km;https://www.grazmarathon.at/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
ribe-citylauf-schwabach-2026;RIBE Citylauf Schwabach;11.10.2026;Schwabach;Germany;Running;5 km / 10 km / 21 km;https://schwabacher-citylauf.de/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
marathon-munchen-by-brooks-2026;Marathon München by Brooks;11.10.2026;München;Germany;Running;10 km / 21 km / 42 km;https://marathonmuenchen.org/;46;high;7;entry_fee, registration_deadline, start_time, cutoff, elevation, race_day_info, faq;registration_status, course_info, travel_info, weather_info, statistics, sources;true;2026-06-30;verified_official_source
hachenburg-lowen-marathon-2026;Hachenburg Löwen Marathon;17.10.2026;Hachenburg;Germany;Running;6 km / 11 km / 21 km;https://www.loewenlauf-hachenburg.de/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
drei-talsperren-marathon-2026;Drei-Talsperren Marathon;19.09.2026;Eibenstock;Germany;Running;8 km / 21 km / 42 km;https://drei-talsperren-marathon.de/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
leipzig-run-2026;Leipzig RUN;11.10.2026;Leipzig;Germany;Running;10 km / 21 km;https://leipzigrun.maximalpuls.com/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
filderstadt-halbmarathon-2026;Filderstadt-Halbmarathon;18.10.2026;Filderstadt;Germany;Running;10 km / 21 km;https://www.filderstadt-halbmarathon.de/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
swiss-city-marathon-lucerne-2026;Swiss City Marathon Lucerne;25.10.2026;Luzern;Switzerland;Running;10 km / 21 km / 42 km;https://www.swisscitymarathon.ch/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
westenergie-marathon-2026;Westenergie Marathon;11.10.2026;Essen;Germany;Running;17 km / 42 km;https://westenergie-marathon.de/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
braunschweiger-lauftage-2026;Braunschweiger Lauftage;25.10.2026;Braunschweig;Germany;Running;5 km / 10 km / 21 km;https://www.braunschweiger-lauftage.de/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
usedom-marathon-2026;Usedom Marathon;05.09.2026;Wolgast;Germany;Running;21 km / 42 km;https://usedom-marathon.com/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
aschaffenburger-sparkassen-halbmarathon-2026;Aschaffenburger Sparkassen Halbmarathon;04.10.2026;Aschaffenburg;Germany;Running;21 km;https://hm-ab.de/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
chiemgau-trail-run-2026;Chiemgau Trail Run;24.10.2026;Marquartstein;Germany;Ultramarathon;10 km / 21 km / 42 km / 60 km;https://chiemgau-trail-run.de/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
karneval-marathon-koln-2026;Karneval Marathon Köln;11.11.2026;Köln;Germany;Running;42 km;https://www.karneval-marathon.de/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
sportscheck-run-nurnberg-2026;SportScheck RUN Nürnberg;25.10.2026;Nürnberg;Germany;Running;6 km / 10 km / 21 km;https://www.sportscheck.com/run.html;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
lausanne-marathon-2026;Lausanne Marathon;25.10.2026;Lausanne;Switzerland;Running;10 km / 21 km / 42 km;https://de.lausanne-marathon.com/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
schloss-marienburg-marathon-2026;Schloss Marienburg Marathon;21.11.2026;Nordstemmen-Adensen;Germany;Running;21 km / 42 km;https://www.schloss-marienburg-marathon.de/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
